tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
4001,2020-09-01 20:39:57.2600,2020-09-01 21:46:38.9490,3749,Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15973,Customer,1997,2
2671,2020-09-01 20:39:57.4640,2020-09-01 21:24:28.9620,315,South St & Gouverneur Ln,40.70355377,-74.00670227,3708,W 13 St & 5 Ave,40.735445,-73.99431,38146,Subscriber,1957,2
254,2020-09-01 20:39:57.5960,2020-09-01 20:44:12.1870,480,W 53 St & 10 Ave,40.76669671,-73.99061728,4045,West End Ave & W 60 St,40.77237,-73.99005,41019,Subscriber,1987,1
917,2020-09-01 20:39:57.6320,2020-09-01 20:55:15.3780,116,W 17 St & 8 Ave,40.74177603,-74.00149746,435,W 21 St & 6 Ave,40.74173969,-73.99415556,28157,Subscriber,1981,1
449,2020-09-01 20:40:00.3740,2020-09-01 20:47:29.6180,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,3412,Pacific St & Nevins St,40.6853761,-73.98302136,40758,Subscriber,1991,2
1342,2020-09-01 20:40:00.9230,2020-09-01 21:02:23.6960,3906,West St & Liberty St,40.711444,-74.014847,368,Carmine St & 6 Ave,40.73038599,-74.00214988,26458,Subscriber,1990,1
613,2020-09-01 20:40:00.9450,2020-09-01 20:50:14.6070,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15027,Subscriber,1998,2
2511,2020-09-01 20:40:03.2400,2020-09-01 21:21:54.7260,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,3124,46 Ave & 5 St,40.74731,-73.95451,28325,Subscriber,1964,1
498,2020-09-01 20:40:04.9810,2020-09-01 20:48:23.8190,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,4124,Central Park W & W 91 St,40.788664991278836,-73.96680057048798,21402,Customer,1990,2
661,2020-09-01 20:40:06.5730,2020-09-01 20:51:07.7010,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,16958,Subscriber,1990,1
360,2020-09-01 20:40:08.8460,2020-09-01 20:46:09.6600,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,45977,Subscriber,1996,1
706,2020-09-01 20:40:10.7850,2020-09-01 20:51:57.0090,513,W 56 St & 10 Ave,40.768254,-73.988639,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,39018,Subscriber,1994,2
2599,2020-09-01 20:40:11.4260,2020-09-01 21:23:30.4560,495,W 47 St & 10 Ave,40.76269882,-73.99301222,331,Pike St & Monroe St,40.71173107,-73.99193043,45848,Subscriber,1980,1
1018,2020-09-01 20:40:11.8210,2020-09-01 20:57:10.6810,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3282,5 Ave & E 88 St,40.78307,-73.95939,31373,Customer,1969,0
798,2020-09-01 20:40:12.7760,2020-09-01 20:53:31.6920,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,402,Broadway & E 22 St,40.7403432,-73.98955109,33386,Customer,1997,2
826,2020-09-01 20:40:12.8650,2020-09-01 20:53:59.0950,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,25109,Customer,1994,0
2742,2020-09-01 20:40:12.9730,2020-09-01 21:25:55.4330,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,426,West St & Chambers St,40.71754834,-74.01322069,42785,Subscriber,1969,1
753,2020-09-01 20:40:13.7050,2020-09-01 20:52:47.3020,3336,E 97 St & Madison Ave,40.787801,-73.953559,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,16875,Subscriber,1994,2
532,2020-09-01 20:40:14.1050,2020-09-01 20:49:06.2590,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3540,Morningside Ave & W 123 St,40.81,-73.9551508,38461,Subscriber,1984,1
808,2020-09-01 20:40:14.7690,2020-09-01 20:53:43.3220,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,402,Broadway & E 22 St,40.7403432,-73.98955109,43006,Subscriber,1993,2
1728,2020-09-01 20:40:15.6190,2020-09-01 21:09:04.2730,3435,Grand St & Elizabeth St,40.718822,-73.99596,3799,6 Ave & W 34 St,40.74964,-73.98805,44609,Customer,1998,1
708,2020-09-01 20:40:15.8980,2020-09-01 20:52:04.6510,447,8 Ave & W 52 St,40.76370739,-73.9851615,490,8 Ave & W 33 St,40.751551,-73.993934,44131,Subscriber,1976,1
127,2020-09-01 20:40:16.4160,2020-09-01 20:42:23.5750,358,Christopher St & Greenwich St,40.73291553,-74.00711384,346,Bank St & Hudson St,40.73652889,-74.00618026,45777,Subscriber,1993,1
1516,2020-09-01 20:40:20.1420,2020-09-01 21:05:36.5510,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,317,E 6 St & Avenue B,40.72453734,-73.98185424,14986,Customer,1969,0
480,2020-09-01 20:40:21.9560,2020-09-01 20:48:22.2000,335,Washington Pl & Broadway,40.72903917,-73.99404649,3707,Lexington Ave & E 26 St,40.741459,-73.983293,20065,Customer,1999,1
225,2020-09-01 20:40:23.6110,2020-09-01 20:44:08.6260,361,Allen St & Hester St,40.71605866,-73.99190759,3786,Division St & Bowery,40.714193,-73.996732,44252,Subscriber,1970,2
810,2020-09-01 20:40:23.6980,2020-09-01 20:53:54.0580,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,33776,Customer,1993,1
1633,2020-09-01 20:40:23.7150,2020-09-01 21:07:37.4040,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,3799,6 Ave & W 34 St,40.74964,-73.98805,46567,Subscriber,1977,1
1373,2020-09-01 20:40:23.8450,2020-09-01 21:03:16.8480,3942,Broadway & W 133 St,40.8190344,-73.956156,3503,Madison Ave & E 120 St,40.80295,-73.942954,37347,Subscriber,1990,1
882,2020-09-01 20:40:25.9360,2020-09-01 20:55:08.1460,435,W 21 St & 6 Ave,40.74173969,-73.99415556,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20538,Subscriber,1993,1
3828,2020-09-01 20:40:26.7590,2020-09-01 21:44:15.6210,402,Broadway & E 22 St,40.7403432,-73.98955109,224,Spruce St & Nassau St,40.71146364,-74.00552427,45368,Subscriber,1983,1
487,2020-09-01 20:40:27.9420,2020-09-01 20:48:35.5040,479,9 Ave & W 45 St,40.76019252,-73.9912551,422,W 59 St & 10 Ave,40.770513,-73.988038,36475,Subscriber,1971,1
1556,2020-09-01 20:40:29.6820,2020-09-01 21:06:25.7160,346,Bank St & Hudson St,40.73652889,-74.00618026,247,Perry St & Bleecker St,40.73535398,-74.00483091,14899,Subscriber,1959,2
1546,2020-09-01 20:40:32.2930,2020-09-01 21:06:18.4870,346,Bank St & Hudson St,40.73652889,-74.00618026,247,Perry St & Bleecker St,40.73535398,-74.00483091,17704,Customer,1969,0
250,2020-09-01 20:40:34.5770,2020-09-01 20:44:44.9010,531,Forsyth St & Broome St,40.71893904,-73.99266288,251,Mott St & Prince St,40.72317958,-73.99480012,18531,Subscriber,1968,1
2932,2020-09-01 20:40:35.6390,2020-09-01 21:29:28.5010,3552,W 113 St & Broadway,40.805973,-73.964928,349,Rivington St & Ridge St,40.71850211,-73.98329859,32280,Subscriber,1959,2
2141,2020-09-01 20:40:35.7870,2020-09-01 21:16:17.5470,3421,Hoyt St & Warren St,40.6843549,-73.98901629,3421,Hoyt St & Warren St,40.6843549,-73.98901629,35752,Subscriber,2003,2
605,2020-09-01 20:40:35.8890,2020-09-01 20:50:40.9720,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,3081,Graham Ave & Grand St,40.711863,-73.944024,27493,Subscriber,1998,2
437,2020-09-01 20:40:37.5520,2020-09-01 20:47:54.9480,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,21781,Subscriber,1991,1
1622,2020-09-01 20:40:41.0760,2020-09-01 21:07:43.3390,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,3799,6 Ave & W 34 St,40.74964,-73.98805,38957,Subscriber,2003,1
271,2020-09-01 20:40:41.1830,2020-09-01 20:45:13.1090,3942,Broadway & W 133 St,40.8190344,-73.956156,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,46412,Subscriber,1994,1
481,2020-09-01 20:40:41.5070,2020-09-01 20:48:43.2440,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,254,W 11 St & 6 Ave,40.73532427,-73.99800419,25856,Subscriber,1959,2
2150,2020-09-01 20:40:42.0150,2020-09-01 21:16:32.5210,453,W 22 St & 8 Ave,40.74475148,-73.99915362,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,43021,Subscriber,1989,2
362,2020-09-01 20:40:43.7630,2020-09-01 20:46:46.3470,346,Bank St & Hudson St,40.73652889,-74.00618026,435,W 21 St & 6 Ave,40.74173969,-73.99415556,24879,Subscriber,1963,2
1541,2020-09-01 20:40:47.1980,2020-09-01 21:06:28.7340,515,W 43 St & 10 Ave,40.76009437,-73.99461843,304,Broadway & Battery Pl,40.70463334,-74.01361706,30843,Subscriber,1989,1
1780,2020-09-01 20:40:47.1980,2020-09-01 21:10:27.7130,3906,West St & Liberty St,40.711444,-74.014847,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20366,Subscriber,1999,1
2643,2020-09-01 20:40:47.5000,2020-09-01 21:24:50.6990,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,29050,Subscriber,1989,1
712,2020-09-01 20:40:48.1250,2020-09-01 20:52:40.5210,3690,Park Pl & Church St,40.71334184275907,-74.00935515761375,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,43246,Subscriber,1974,1
1065,2020-09-01 20:40:48.2260,2020-09-01 20:58:33.5680,468,Broadway & W 56 St,40.7652654,-73.98192338,459,W 20 St & 11 Ave,40.746745,-74.007756,40438,Customer,1969,0
305,2020-09-01 20:40:48.6360,2020-09-01 20:45:53.6980,3388,President St & Henry St,40.6828003,-73.99990419,3408,Congress St & Clinton St,40.6881529,-73.99520919,44373,Subscriber,1962,1
2855,2020-09-01 20:40:50.8560,2020-09-01 21:28:26.5770,3766,Sharon St & Olive St,40.715353,-73.93856,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,39796,Customer,1969,0
2587,2020-09-01 20:40:54.2480,2020-09-01 21:24:01.4390,3738,Delancey St & Eldridge St,40.719383,-73.991479,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,46677,Subscriber,1991,1
969,2020-09-01 20:40:55.8010,2020-09-01 20:57:05.6530,3292,5 Ave & E 93 St,40.7857851,-73.957481,3307,West End Ave & W 94 St,40.7941654,-73.974124,18261,Subscriber,1972,1
1102,2020-09-01 20:40:56.9850,2020-09-01 20:59:19.5870,3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,36941,Subscriber,1995,2
493,2020-09-01 20:40:57.0980,2020-09-01 20:49:11.0760,379,W 31 St & 7 Ave,40.749156,-73.9916,478,11 Ave & W 41 St,40.76030096,-73.99884222,43803,Subscriber,1990,1
1389,2020-09-01 20:40:57.3540,2020-09-01 21:04:06.5510,379,W 31 St & 7 Ave,40.749156,-73.9916,224,Spruce St & Nassau St,40.71146364,-74.00552427,30030,Customer,1990,1
1621,2020-09-01 20:40:58.3770,2020-09-01 21:07:59.8910,410,Suffolk St & Stanton St,40.72066442,-73.98517977,432,E 7 St & Avenue A,40.72621788,-73.98379855,36437,Customer,1969,0
600,2020-09-01 20:40:58.6570,2020-09-01 20:50:59.2480,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3082,Hope St & Union Ave,40.71167351,-73.95141312,34345,Subscriber,1984,2
964,2020-09-01 20:40:59.8170,2020-09-01 20:57:04.5910,477,W 41 St & 8 Ave,40.75640548,-73.9900262,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,46091,Subscriber,1990,1
1873,2020-09-01 20:41:00.2270,2020-09-01 21:12:13.2360,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3848,Suydam St & Broadway,40.69544,-73.93223,29778,Customer,1994,2
579,2020-09-01 20:41:00.3360,2020-09-01 20:50:39.4560,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,3081,Graham Ave & Grand St,40.711863,-73.944024,39533,Customer,1969,0
1163,2020-09-01 20:41:01.0800,2020-09-01 21:00:24.1410,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29391,Subscriber,1993,2
1545,2020-09-01 20:41:01.8150,2020-09-01 21:06:47.4020,514,12 Ave & W 40 St,40.76087502,-74.00277668,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,41636,Subscriber,1988,2
882,2020-09-01 20:41:03.6190,2020-09-01 20:55:46.2490,2012,E 27 St & 1 Ave,40.739445,-73.976806,495,W 47 St & 10 Ave,40.76269882,-73.99301222,35888,Subscriber,1976,1
680,2020-09-01 20:41:04.0820,2020-09-01 20:52:24.8290,3314,W 95 St & Broadway,40.7937704,-73.971888,3318,2 Ave & E 96 St,40.7839636,-73.9471673,38903,Customer,1969,0
608,2020-09-01 20:41:05.3490,2020-09-01 20:51:13.8260,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,3115,India St & Manhattan Ave,40.73232194,-73.9550858,43111,Subscriber,1983,1
668,2020-09-01 20:41:05.7800,2020-09-01 20:52:14.2640,3758,George St & Wilson Ave,40.702997,-73.92997,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,41962,Customer,1991,2
240,2020-09-01 20:41:06.1230,2020-09-01 20:45:06.6560,505,6 Ave & W 33 St,40.74901271,-73.98848395,505,6 Ave & W 33 St,40.74901271,-73.98848395,44457,Customer,2001,2
453,2020-09-01 20:41:06.1910,2020-09-01 20:48:39.4600,3812,University Pl & E 14 St,40.734814,-73.992085,445,E 10 St & Avenue A,40.72740794,-73.98142006,44945,Subscriber,1999,2
1254,2020-09-01 20:41:06.5990,2020-09-01 21:02:01.1830,3602,31 Ave & 34 St,40.763154,-73.920827,3145,E 84 St & Park Ave,40.77862688,-73.95772073,37127,Subscriber,1994,1
828,2020-09-01 20:41:06.6400,2020-09-01 20:54:55.4280,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,46462,Subscriber,1969,0
145,2020-09-01 20:41:06.8370,2020-09-01 20:43:32.6980,3936,W 133 St & 12 Ave,40.820003,-73.959089,3936,W 133 St & 12 Ave,40.820003,-73.959089,41217,Subscriber,1991,2
997,2020-09-01 20:41:08.9820,2020-09-01 20:57:46.2500,313,Washington Ave & Park Ave,40.69610226,-73.96751037,3756,White St & Moore St,40.704508,-73.9351,28727,Subscriber,1985,1
17103,2020-09-01 20:41:09.5020,2020-09-02 01:26:13.1670,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,36200,Subscriber,1972,2
440,2020-09-01 20:41:09.5040,2020-09-01 20:48:30.1490,531,Forsyth St & Broome St,40.71893904,-73.99266288,302,Avenue D & E 3 St,40.72082834,-73.97793172,40629,Subscriber,1989,1
1520,2020-09-01 20:41:09.6790,2020-09-01 21:06:30.2370,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,29747,Customer,1969,0
3357,2020-09-01 20:41:10.2070,2020-09-01 21:37:07.9300,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,35750,Subscriber,1987,1
387,2020-09-01 20:41:10.7600,2020-09-01 20:47:38.3150,4063,Wadsworth Ave & W 175 St,40.846052,-73.937648,4048,St. Nicholas Ave & W 157 St,40.832314,-73.94102,19752,Subscriber,1990,2
152,2020-09-01 20:41:11.2060,2020-09-01 20:43:43.7510,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,45456,Subscriber,1990,1
844,2020-09-01 20:41:11.5760,2020-09-01 20:55:16.0200,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,39977,Subscriber,1979,1
1600,2020-09-01 20:41:11.6840,2020-09-01 21:07:51.8220,268,Howard St & Centre St,40.71910537,-73.99973337,514,12 Ave & W 40 St,40.76087502,-74.00277668,27456,Subscriber,1994,1
3892,2020-09-01 20:41:11.8480,2020-09-01 21:46:04.1110,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,17852,Customer,1996,1
403,2020-09-01 20:41:12.7880,2020-09-01 20:47:55.9660,3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983,403,E 2 St & 2 Ave,40.72502876,-73.99069656,36491,Subscriber,1999,2
1435,2020-09-01 20:41:12.9400,2020-09-01 21:05:08.5720,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,24937,Subscriber,1993,2
462,2020-09-01 20:41:14.2700,2020-09-01 20:48:57.1540,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,26099,Subscriber,1979,1
135,2020-09-01 20:41:15.3930,2020-09-01 20:43:31.1300,342,Columbia St & Rivington St,40.71739973,-73.98016555,302,Avenue D & E 3 St,40.72082834,-73.97793172,44056,Subscriber,1960,1
1145,2020-09-01 20:41:16.2390,2020-09-01 21:00:21.8870,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3906,West St & Liberty St,40.711444,-74.014847,40757,Customer,1986,1
156,2020-09-01 20:41:16.4080,2020-09-01 20:43:53.0300,3613,Center Blvd & 48 Ave,40.745038,-73.957539,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,46842,Subscriber,1995,1
367,2020-09-01 20:41:16.9770,2020-09-01 20:47:24.9050,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,3112,Milton St & Franklin St,40.72906,-73.95779,35308,Subscriber,1993,1
696,2020-09-01 20:41:17.5400,2020-09-01 20:52:53.7200,3282,5 Ave & E 88 St,40.78307,-73.95939,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,39381,Subscriber,1990,1
1215,2020-09-01 20:41:17.9010,2020-09-01 21:01:33.0690,3906,West St & Liberty St,40.711444,-74.014847,254,W 11 St & 6 Ave,40.73532427,-73.99800419,39469,Subscriber,1959,2
2343,2020-09-01 20:41:19.7430,2020-09-01 21:20:22.8560,426,West St & Chambers St,40.71754834,-74.01322069,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,38664,Subscriber,1991,1
1095,2020-09-01 20:41:19.9350,2020-09-01 20:59:35.5930,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,44885,Customer,1969,0
539,2020-09-01 20:41:20.5530,2020-09-01 20:50:19.9510,358,Christopher St & Greenwich St,40.73291553,-74.00711384,257,Lispenard St & Broadway,40.71939226,-74.00247214,17841,Customer,1969,0
2154,2020-09-01 20:41:21.0000,2020-09-01 21:17:15.3120,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,25821,Subscriber,1990,1
109,2020-09-01 20:41:24.0320,2020-09-01 20:43:13.1000,3614,Crescent St & 30 Ave,40.768692,-73.9249574,3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,30885,Subscriber,1994,1
537,2020-09-01 20:41:24.8620,2020-09-01 20:50:22.7260,358,Christopher St & Greenwich St,40.73291553,-74.00711384,257,Lispenard St & Broadway,40.71939226,-74.00247214,21575,Customer,1972,1
1299,2020-09-01 20:41:30.4930,2020-09-01 21:03:09.8030,3725,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,379,W 31 St & 7 Ave,40.749156,-73.9916,46224,Subscriber,1995,1
2591,2020-09-01 20:41:32.9420,2020-09-01 21:24:44.5120,514,12 Ave & W 40 St,40.76087502,-74.00277668,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,46444,Subscriber,1994,1
584,2020-09-01 20:41:33.2050,2020-09-01 20:51:17.6410,174,E 25 St & 1 Ave,40.7381765,-73.97738662,454,E 51 St & 1 Ave,40.75455731,-73.96592976,46789,Subscriber,1994,1
1131,2020-09-01 20:41:33.6770,2020-09-01 21:00:25.2010,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3906,West St & Liberty St,40.711444,-74.014847,21161,Subscriber,1982,0
433,2020-09-01 20:41:33.8790,2020-09-01 20:48:47.2920,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,38552,Customer,1992,2
2030,2020-09-01 20:41:35.5500,2020-09-01 21:15:26.2080,3881,12 Ave & W 125 St,40.818299,-73.960405,514,12 Ave & W 40 St,40.76087502,-74.00277668,45113,Customer,1969,0
300,2020-09-01 20:41:35.8670,2020-09-01 20:46:36.8620,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,3330,Henry St & Bay St,40.6725058,-74.00494695,39491,Subscriber,1987,2
981,2020-09-01 20:41:36.1140,2020-09-01 20:57:58.0510,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3416,7 Ave & Park Pl,40.6776147,-73.97324283,42276,Customer,1999,1
290,2020-09-01 20:41:36.1920,2020-09-01 20:46:26.6090,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3177,W 84 St & Broadway,40.7867947,-73.977112,43210,Subscriber,1964,1
382,2020-09-01 20:41:36.4020,2020-09-01 20:47:58.8940,514,12 Ave & W 40 St,40.76087502,-74.00277668,495,W 47 St & 10 Ave,40.76269882,-73.99301222,40636,Subscriber,1981,1
793,2020-09-01 20:41:37.9110,2020-09-01 20:54:51.4800,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3507,Park Ave & E 124 St,40.8045555,-73.9396861,42666,Subscriber,1981,1
703,2020-09-01 20:41:37.9630,2020-09-01 20:53:21.8480,3707,Lexington Ave & E 26 St,40.741459,-73.983293,503,E 20 St & Park Ave,40.73827428,-73.98751968,44494,Subscriber,1981,1
626,2020-09-01 20:41:38.1560,2020-09-01 20:52:05.0210,3491,E 118 St & 1 Ave,40.79747,-73.93504,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,34993,Subscriber,1986,1
1214,2020-09-01 20:41:39.8510,2020-09-01 21:01:53.9480,350,Clinton St & Grand St,40.71559509,-73.9870295,361,Allen St & Hester St,40.71605866,-73.99190759,26086,Customer,1969,0
949,2020-09-01 20:41:39.9940,2020-09-01 20:57:29.9720,3292,5 Ave & E 93 St,40.7857851,-73.957481,3307,West End Ave & W 94 St,40.7941654,-73.974124,43302,Subscriber,1977,2
1025,2020-09-01 20:41:41.6160,2020-09-01 20:58:46.7140,3563,28 St & 36 Ave,40.757186,-73.932719,3526,31 St & 23 Ave,40.7747878,-73.9125551,27741,Subscriber,1991,1
786,2020-09-01 20:41:41.9490,2020-09-01 20:54:48.5810,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,14842,Subscriber,1990,2
632,2020-09-01 20:41:42.4630,2020-09-01 20:52:15.1150,445,E 10 St & Avenue A,40.72740794,-73.98142006,128,MacDougal St & Prince St,40.72710258,-74.00297088,25079,Subscriber,1991,1
2251,2020-09-01 20:41:43.6640,2020-09-01 21:19:15.0210,3314,W 95 St & Broadway,40.7937704,-73.971888,237,E 11 St & 2 Ave,40.73047309,-73.98672378,25701,Subscriber,1986,1
3881,2020-09-01 20:41:44.1550,2020-09-01 21:46:25.3760,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,15569,Customer,1996,1
1515,2020-09-01 20:41:44.7630,2020-09-01 21:07:00.5500,411,E 6 St & Avenue D,40.72228087,-73.97668709,3785,W 42 St & 6 Ave,40.75492,-73.98455,41387,Subscriber,1996,1
7317,2020-09-01 20:41:44.9590,2020-09-01 22:43:42.9170,250,Lafayette St & Jersey St,40.72456089,-73.99565293,4082,Gerard Ave & McClellan St,40.833909,-73.92112,20165,Customer,1999,1
1125,2020-09-01 20:41:45.0020,2020-09-01 21:00:30.1490,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,37729,Customer,1969,0
852,2020-09-01 20:41:45.2740,2020-09-01 20:55:57.5890,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,532,S 5 Pl & S 5 St,40.710451,-73.960876,17621,Subscriber,1996,1
418,2020-09-01 20:41:46.5660,2020-09-01 20:48:44.7170,3735,W 30 St & 10 Ave,40.752694,-74.002353,453,W 22 St & 8 Ave,40.74475148,-73.99915362,29360,Customer,1989,1
1133,2020-09-01 20:41:47.6600,2020-09-01 21:00:41.2660,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,499,Broadway & W 60 St,40.76915505,-73.98191841,19773,Customer,1969,0
333,2020-09-01 20:41:50.2060,2020-09-01 20:47:24.0000,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,509,9 Ave & W 22 St,40.7454973,-74.00197139,25817,Subscriber,1990,2
337,2020-09-01 20:41:50.2980,2020-09-01 20:47:27.5100,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,509,9 Ave & W 22 St,40.7454973,-74.00197139,29870,Subscriber,1957,1
877,2020-09-01 20:41:51.4550,2020-09-01 20:56:28.9310,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,26963,Subscriber,1975,2
498,2020-09-01 20:41:51.5320,2020-09-01 20:50:10.0060,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3469,India St & West St,40.73181401720966,-73.95995020866394,44475,Subscriber,1982,1
246,2020-09-01 20:41:51.6700,2020-09-01 20:45:58.2240,480,W 53 St & 10 Ave,40.76669671,-73.99061728,508,W 46 St & 11 Ave,40.76341379,-73.99667444,25606,Subscriber,1995,2
439,2020-09-01 20:41:51.9550,2020-09-01 20:49:11.5590,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,454,E 51 St & 1 Ave,40.75455731,-73.96592976,31557,Subscriber,1990,1
148,2020-09-01 20:41:53.4210,2020-09-01 20:44:21.7910,412,Forsyth St & Canal St,40.7158155,-73.99422366,412,Forsyth St & Canal St,40.7158155,-73.99422366,30435,Subscriber,2000,1
596,2020-09-01 20:41:55.3760,2020-09-01 20:51:51.3920,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3151,E 81 St & York Ave,40.7728384,-73.94989233,35872,Subscriber,1995,2
1022,2020-09-01 20:41:55.4170,2020-09-01 20:58:57.8280,3781,Greene Av & Myrtle Av,40.698568,-73.918877,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,27790,Customer,1989,1
